-9.14562E-05,-0.0001282443,-6.193185E-05,-4.767255E-05,-0.0003816262,-0.000277587,-0.0001157506,-0.0001170246,-77.77751,0,
-9.235019E-05,-0.0001259422,-6.036735E-05,-4.77843E-05,-0.000382699,-0.0002764471,-0.0001152366,-0.000118455,-77.82566,0,
-9.05175E-05,-0.0001303452,-5.361765E-05,-5.04663E-05,-0.0003825873,-0.0002761119,-0.0001152589,-0.000119863,-77.86916,0,
-9.250665E-05,-0.0001241319,-6.53067E-05,-4.507995E-05,-0.000382699,-0.0002765589,-0.0001134262,-0.0001169799,-77.8929,0,
-9.031635E-05,-0.0001286466,-5.343885E-05,-5.178495E-05,-0.0003827661,-0.0002762013,-0.0001142085,-0.000120757,-77.89865,0,
-9.165735E-05,-0.0001276855,-6.090375E-05,-4.575045E-05,-0.0003816933,-0.000277207,-0.0001136274,-0.0001182091,-77.90023,0,
-9.27078E-05,-0.0001254953,-5.938395E-05,-4.68903E-05,-0.000381358,-0.0002755308,-0.0001141861,-0.0001193713,-77.9128,0,
-9.1188E-05,-0.0001298758,-5.232135E-05,-4.986285E-05,-0.0003814474,-0.0002755084,-0.0001149684,-0.0001204441,-77.94256,0,
-9.366884E-05,-0.000124333,-6.34293E-05,-4.360485E-05,-0.0003805535,-0.0002760225,-0.0001127334,-0.0001177845,-77.98605,0,
-9.281954E-05,-0.0001294959,-5.1405E-05,-5.04663E-05,-0.0003803076,-0.0002738769,-0.0001136721,-0.0001214052,-78.0336,0,
-9.337829E-05,-0.000127842,-5.81547E-05,-4.588455E-05,-0.00037995,-0.0002748379,-0.0001130686,-0.0001172704,-78.07507,0,
-9.460755E-05,-0.0001257634,-5.750655E-05,-4.64433E-05,-0.000380464,-0.0002734076,-0.0001128898,-0.0001178068,-78.10083,0,
-9.286425E-05,-0.0001305687,-5.008635E-05,-5.053335E-05,-0.0003798606,-0.0002735193,-0.0001140744,-0.0001186338,-78.11082,0,
-9.53898E-05,-0.0001253165,-6.20436E-05,-4.40742E-05,-0.0003791454,-0.0002740333,-0.0001124875,-0.0001151025,-78.11879,0,
-9.407115E-05,-0.0001299653,-5.008635E-05,-5.084625E-05,-0.0003797041,-0.0002729829,-0.0001143202,-0.000118902,-78.14732,0,
-9.424995E-05,-0.0001290489,-5.656785E-05,-4.62198E-05,-0.0003787654,-0.0002748827,-0.0001134933,-0.0001161529,-78.21056,0,
-9.431699E-05,-0.0001267245,-5.670195E-05,-4.700205E-05,-0.0003789442,-0.000274011,-0.0001121523,-0.0001177398,-78.29953,0,
-9.255135E-05,-0.0001319097,-4.99746E-05,-5.11368E-05,-0.0003788772,-0.0002738769,-0.0001130016,-0.000119349,-78.3819,0,
-9.429465E-05,-0.0001263892,-6.15072E-05,-4.360485E-05,-0.0003790783,-0.0002742792,-0.0001115041,-0.0001156389,-78.42797,0,
-9.299834E-05,-0.0001302111,-5.048865E-05,-5.01087E-05,-0.0003788548,-0.0002733628,-0.0001126216,-0.0001189243,-78.43912,0,
-9.353475E-05,-0.0001295406,-5.73501E-05,-4.55046E-05,-0.0003789889,-0.0002742345,-0.0001127781,-0.0001163541,-78.44841,0,
-9.46299E-05,-0.0001273503,-5.80206E-05,-4.61751E-05,-0.0003790783,-0.0002726477,-0.0001123758,-0.0001174269,-78.49549,0,
-9.264074E-05,-0.0001326696,-4.95276E-05,-5.02875E-05,-0.0003786313,-0.0002726923,-0.0001133815,-0.0001186785,-78.59605,0,
-9.51216E-05,-0.0001270597,-6.166365E-05,-4.39401E-05,-0.0003773797,-0.000273564,-0.0001121746,-0.000115393,-78.73006,0,
-9.407115E-05,-0.0001308145,-5.05557E-05,-5.147205E-05,-0.0003774691,-0.0002732511,-0.0001133368,-0.0001184997,-78.85253,0,
-9.447345E-05,-0.0001298311,-5.705955E-05,-4.72926E-05,-0.0003780055,-0.0002749944,-0.0001128451,-0.0001159741,-78.92599,0,
-9.563565E-05,-0.000127015,-5.938395E-05,-4.583985E-05,-0.0003785866,-0.0002741675,-0.000111817,-0.0001161306,-78.94893,0,
-9.416055E-05,-0.0001320885,-5.08686E-05,-5.06451E-05,-0.0003782961,-0.0002744803,-0.0001126216,-0.0001172704,-78.96469,0,
-9.655199E-05,-0.0001262998,-6.24459E-05,-4.34931E-05,-0.0003774468,-0.0002748603,-0.0001103866,-0.0001134262,-79.02431,0,
-9.527805E-05,-0.0001293841,-5.035455E-05,-4.981815E-05,-0.0003772903,-0.0002730946,-0.0001114147,-0.0001169799,-79.14254,0,
-9.532275E-05,-0.0001286466,-5.58303E-05,-4.68009E-05,-0.0003763293,-0.0002736757,-0.0001114594,-0.0001147225,-79.28252,0,
-9.675315E-05,-0.0001250929,-5.83782E-05,-4.592925E-05,-0.0003757258,-0.0002724465,-0.0001112583,-0.0001152366,-79.38689,0,
-9.478634E-05,-0.0001308816,-4.892415E-05,-5.044395E-05,-0.0003749212,-0.0002727594,-0.000112197,-0.0001164882,-79.42861,0,
-9.617204E-05,-0.0001253835,-6.08814E-05,-4.347075E-05,-0.0003746083,-0.0002736757,-0.0001104537,-0.0001127334,-79.43428,0,
-9.483105E-05,-0.000128669,-5.008635E-05,-4.954995E-05,-0.0003740496,-0.0002720889,-0.0001126887,-0.0001165552,-79.44918,0,
-9.45405E-05,-0.0001287583,-5.647845E-05,-4.686795E-05,-0.0003731332,-0.0002724465,-0.000112644,-0.0001140297,-79.48957,0,
-9.603795E-05,-0.0001256517,-6.000975E-05,-4.68009E-05,-0.0003726415,-0.0002713066,-0.0001119958,-0.0001146555,-79.53698,0,
-9.337829E-05,-0.0001313956,-5.133795E-05,-5.22096E-05,-0.0003728203,-0.0002707703,-0.0001131133,-0.0001167564,-79.5683,0,
-9.509925E-05,-0.0001262104,-6.369749E-05,-4.521405E-05,-0.0003728874,-0.0002712843,-0.0001122864,-0.0001139403,-79.58172,0,
-9.47193E-05,-0.000130144,-5.28354E-05,-5.10921E-05,-0.0003726192,-0.0002700104,-0.0001142979,-0.0001175163,-79.59094,0,
-9.407115E-05,-0.0001310828,-5.746185E-05,-4.75608E-05,-0.0003716134,-0.0002705244,-0.0001135827,-0.0001147896,-79.60577,0,
-9.543449E-05,-0.0001277526,-5.99874E-05,-4.50576E-05,-0.0003718146,-0.0002703232,-0.0001123087,-0.0001152142,-79.62152,0,
-9.366884E-05,-0.0001338094,-5.030985E-05,-4.97511E-05,-0.0003712112,-0.0002707255,-0.0001141414,-0.0001174939,-79.62986,0,
-9.579209E-05,-0.000129183,-6.31164E-05,-4.266615E-05,-0.0003708535,-0.0002708373,-0.0001118394,-0.0001142085,-79.63203,0,
-9.447345E-05,-0.0001325578,-5.254485E-05,-4.83207E-05,-0.0003710994,-0.0002693398,-0.0001120629,-0.000118075,-79.63717,0,
-9.43617E-05,-0.0001331613,-5.63667E-05,-4.5594E-05,-0.0003708312,-0.0002700104,-0.0001123758,-0.0001167787,-79.64871,0,
-9.594855E-05,-0.0001294735,-5.924985E-05,-4.39848E-05,-0.0003711441,-0.0002694292,-0.000112197,-0.00011622,-79.66264,0,
-9.340065E-05,-0.0001345693,-4.88124E-05,-4.954995E-05,-0.0003714346,-0.0002696304,-0.000114499,-0.0001186114,-79.67313,0,
-9.478634E-05,-0.0001294065,-6.09708E-05,-4.25097E-05,-0.0003710994,-0.0002713513,-0.0001131357,-0.000114946,-79.68199,0,
-9.319949E-05,-0.0001320661,-5.13156E-05,-4.73373E-05,-0.0003713676,-0.0002703232,-0.000113158,-0.0001181421,-79.69544,0,
-9.20373E-05,-0.0001330495,-5.460105E-05,-4.494585E-05,-0.0003711441,-0.0002713737,-0.0001130239,-0.0001160859,-79.71684,0,
-9.295365E-05,-0.0001294735,-5.87805E-05,-4.324725E-05,-0.0003718369,-0.0002705691,-0.0001123534,-0.0001156836,-79.73595,0,
-9.062925E-05,-0.0001344129,-4.901355E-05,-4.95276E-05,-0.0003717699,-0.0002700327,-0.0001144096,-0.0001183209,-79.73914,0,
-9.250665E-05,-0.00012925,-6.14625E-05,-4.29567E-05,-0.0003710547,-0.0002707703,-0.0001128675,-0.0001144543,-79.72408,0,
-9.232785E-05,-0.0001316415,-5.169555E-05,-4.825365E-05,-0.0003705406,-0.0002686693,-0.0001133368,-0.0001176727,-79.70523,0,
-9.183615E-05,-0.0001319767,-5.51598E-05,-4.54599E-05,-0.0003695125,-0.0002693622,-0.0001142979,-0.00011584,-79.69682,0,
-9.259605E-05,-0.0001277079,-6.00321E-05,-4.2465E-05,-0.000369289,-0.0002696751,-0.000113158,-0.0001155495,-79.69905,0,
-9.011519E-05,-0.0001322002,-4.90806E-05,-4.84995E-05,-0.000369669,-0.0002700327,-0.0001149013,-0.0001178292,-79.70005,0,
-9.18138E-05,-0.0001269927,-6.152955E-05,-4.128045E-05,-0.000369736,-0.0002706361,-0.0001131804,-0.0001139626,-79.69032,0,
-9.080805E-05,-0.0001292724,-5.2746E-05,-4.6935E-05,-0.0003703171,-0.0002693398,-0.0001135827,-0.0001179409,-79.6732,0,
-8.993639E-05,-0.0001305687,-5.51598E-05,-4.46106E-05,-0.0003697137,-0.0002705467,-0.0001141414,-0.0001156165,-79.65511,0,
-9.10092E-05,-0.000127395,-6.01662E-05,-4.172745E-05,-0.0003704289,-0.0002692952,-0.0001140744,-0.0001154154,-79.6339,0,
-8.884125E-05,-0.0001334742,-4.990755E-05,-4.829835E-05,-0.0003698701,-0.0002682894,-0.0001154154,-0.0001169352,-79.59886,0,
